run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
R1_2_5__S2_peak_dirty__StdDE__seed02,main,hg,200,R1_2_5,random,S2_peak_dirty,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,9399.047667176832,11961.286971228154,6002.1053748474515,1.028791,1.028790950637445,4.936255493248609e-08,4.798113021253694e-06,92.1141114999773,2.20050377472168,2.2432388210163135e-08,31.74971080000978,1,0,0,6,1,real_solver:StdDE | archive=1 | init_best=1.028791 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_5.TXT
R1_2_5__S3_mixed_fleet_arc__StdDE__seed01,main,hg,200,R1_2_5,random,S3_mixed_fleet_arc,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,9628.07314270366,11795.443294598506,3742.8638975811787,1.037734,1.0293022707647617,0.008431729235238272,0.8125135376925371,86.67087070003618,2.0704708000564196,0.00407237292842213,26.456466100062244,1,0,0,5,3,real_solver:StdDE | archive=3 | init_best=1.037734 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_5.TXT
R1_2_5__S3_mixed_fleet_arc__StdDE__seed02,main,hg,200,R1_2_5,random,S3_mixed_fleet_arc,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,9399.047667176832,11961.286971228154,3789.2369522804256,1.030887,1.0308867934551607,2.06544839453926e-07,2.0035643038851588e-05,85.7735304000089,2.049034337333546,1.0080106306207997e-07,25.66830960009247,1,0,0,7,1,real_solver:StdDE | archive=1 | init_best=1.030887 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_5.TXT
R2_2_1__S1_balanced__StdDE__seed01,main,hg,200,R2_2_1,random,S1_balanced,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,7613.619529503065,14852.783477842999,7669.166965807706,1.133453,1.1334525409624174,4.5903758261189864e-07,4.0499039890661425e-05,73.4627102999948,1.754942523833209,2.6156844248622576e-07,22.298361100023612,1,0,0,5,3,real_solver:StdDE | archive=3 | init_best=1.133453 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_1.TXT
R2_2_1__S1_balanced__StdDE__seed02,main,hg,200,R2_2_1,random,S1_balanced,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,7270.411809657937,14768.397319064132,7621.198336854372,1.112928,1.112927673933555,3.260664449555861e-07,2.929807183893173e-05,73.04022839991376,1.7448499006646065,1.868736358533698e-07,22.118383100023493,1,0,0,6,1,real_solver:StdDE | archive=1 | init_best=1.112928 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_1.TXT
R2_2_1__S2_peak_dirty__StdDE__seed01,main,hg,200,R2_2_1,random,S2_peak_dirty,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,7734.390111407364,15167.2055810185,7613.012309444817,1.130503,1.1305030359475945,0.0,0.0,68.12742590007838,1.6274885076129835,0.0,20.622280200012028,1,0,0,7,5,real_solver:StdDE | archive=5 | init_best=1.130503 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_1.TXT
R2_2_1__S2_peak_dirty__StdDE__seed02,main,hg,200,R2_2_1,random,S2_peak_dirty,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,7171.881523309383,14524.15846279011,7288.280668347179,1.071773,1.071772614904271,3.8509572908296263e-07,3.593071751975116e-05,69.83836970000993,1.6683610539446818,2.3082277554516166e-07,21.20450809993781,1,0,0,6,1,real_solver:StdDE | archive=1 | init_best=1.071773 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_1.TXT
R2_2_1__S3_mixed_fleet_arc__StdDE__seed01,main,hg,200,R2_2_1,random,S3_mixed_fleet_arc,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,7584.915848456705,15214.690261114056,4817.416595179234,1.138168,1.1381681422640881,0.0,0.0,69.29571739991661,1.6553976934424524,0.0,20.79999119997956,1,0,0,4,3,real_solver:StdDE | archive=3 | init_best=1.138168 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_1.TXT
R2_2_1__S3_mixed_fleet_arc__StdDE__seed02,main,hg,200,R2_2_1,random,S3_mixed_fleet_arc,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6797.639767123892,15186.022506929949,4820.58479437195,1.102463,1.1024630558568325,0.0,0.0,68.1896538999863,1.6289750653885615,0.0,20.53874420002103,1,0,0,7,2,real_solver:StdDE | archive=2 | init_best=1.102463 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_1.TXT
R2_2_5__S1_balanced__StdDE__seed01,main,hg,200,R2_2_5,random,S1_balanced,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6599.922458905859,14986.970268838797,7741.90553759723,1.075615,1.0756154091040182,0.0,0.0,65.10276119993068,1.5552326286650107,0.0,19.556311299907975,1,0,0,7,1,real_solver:StdDE | archive=1 | init_best=1.075615 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_5.TXT
R2_2_5__S1_balanced__StdDE__seed02,main,hg,200,R2_2_5,random,S1_balanced,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6419.782870100874,15574.691372191817,8036.381116465269,1.095423,1.0954230514012322,0.0,0.0,64.44862379995175,1.5396060129988474,0.0,20.095764499972574,1,0,0,6,1,real_solver:StdDE | archive=1 | init_best=1.095423 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_5.TXT
R2_2_5__S2_peak_dirty__StdDE__seed01,main,hg,200,R2_2_5,random,S2_peak_dirty,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6776.618692906211,15695.981907015439,7885.00321738,1.119435,1.1194351943641816,0.0,0.0,64.3894469999941,1.5381923449998591,0.0,19.79603510000743,1,0,0,6,5,real_solver:StdDE | archive=5 | init_best=1.119435 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_5.TXT
R2_2_5__S2_peak_dirty__StdDE__seed02,main,hg,200,R2_2_5,random,S2_peak_dirty,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6446.029138271699,15899.81522912319,7980.822831171044,1.112731,1.1127311641827797,0.0,0.0,65.00720120000187,1.552949806444489,0.0,19.88165819994174,1,0,0,5,3,real_solver:StdDE | archive=3 | init_best=1.112731 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_5.TXT
R2_2_5__S3_mixed_fleet_arc__StdDE__seed01,main,hg,200,R2_2_5,random,S3_mixed_fleet_arc,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6776.618692906211,15695.981907015439,4982.395060877469,1.072108,1.0721075717794177,4.282205823269436e-07,3.994192584393956e-05,64.82684550003614,1.5486413091675302,2.7651372838371006e-07,19.663429000065662,1,0,0,6,4,real_solver:StdDE | archive=4 | init_best=1.072108 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_5.TXT
R2_2_5__S3_mixed_fleet_arc__StdDE__seed02,main,hg,200,R2_2_5,random,S3_mixed_fleet_arc,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,7434.360448288425,14145.39114457627,4497.526908940885,1.065467,1.0302264860866313,0.03524051391336869,3.3075181036455086,66.31216450000647,1.5841239297223768,0.022246058690335364,20.437697399989702,1,0,0,3,3,real_solver:StdDE | archive=3 | init_best=1.065467 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R2_2_5.TXT
RC1_2_1__S1_balanced__StdDE__seed01,main,hg,200,RC1_2_1,mixed,S1_balanced,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8954.150603826807,9109.812988615406,4697.77634892033,1.04857,1.0485696487648177,3.512351822720916e-07,3.349658890413531e-05,82.7445643999381,1.9766757051096324,1.7768983620538353e-07,25.577561200014316,1,0,0,5,2,real_solver:StdDE | archive=2 | init_best=1.048570 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_1.TXT
RC1_2_1__S1_balanced__StdDE__seed02,main,hg,200,RC1_2_1,mixed,S1_balanced,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8573.526869242514,9475.668879247403,4888.604763456175,1.070325,1.0616498932938705,0.008675106706129476,0.8105114527017006,81.72538870002609,1.9523287300561787,0.004443466191208408,24.884271499933675,1,0,0,6,3,real_solver:StdDE | archive=3 | init_best=1.070325 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_1.TXT
RC1_2_1__S2_peak_dirty__StdDE__seed01,main,hg,200,RC1_2_1,mixed,S2_peak_dirty,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8679.17406130671,9591.912688442086,4818.504513962514,1.075114,1.0751140736142448,0.0,0.0,83.12253060005605,1.9857048976680056,0.0,25.555476799956523,1,0,0,5,1,real_solver:StdDE | archive=1 | init_best=1.075114 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_1.TXT
RC1_2_1__S2_peak_dirty__StdDE__seed02,main,hg,200,RC1_2_1,mixed,S2_peak_dirty,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8573.526869242514,9475.668879247403,4756.840034342022,1.070351,1.0618176529943797,0.008533347005620362,0.7972475389494065,81.26991370005999,1.941447938390322,0.004395351962255276,24.11079599999357,1,0,0,6,3,real_solver:StdDE | archive=3 | init_best=1.070351 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_1.TXT
RC1_2_1__S3_mixed_fleet_arc__StdDE__seed01,main,hg,200,RC1_2_1,mixed,S3_mixed_fleet_arc,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8679.17406130671,9591.912688442086,3044.2668104899763,1.075366,1.0753658974358642,1.025641358509688e-07,9.537602625614795e-06,82.39422180003021,1.9683064096673883,5.2107809712564245e-08,25.133815100067295,1,0,0,5,1,real_solver:StdDE | archive=1 | init_best=1.075366 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_1.TXT
RC1_2_1__S3_mixed_fleet_arc__StdDE__seed02,main,hg,200,RC1_2_1,mixed,S3_mixed_fleet_arc,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8573.526869242514,9475.668879247403,3003.8069664057907,1.070146,1.0618851486533056,0.008260851346694409,0.7719368522327242,81.10880569997244,1.9375992472771193,0.0042634468186872315,24.369390200008638,1,0,0,6,3,real_solver:StdDE | archive=3 | init_best=1.070146 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_1.TXT
RC1_2_5__S1_balanced__StdDE__seed01,main,hg,200,RC1_2_5,mixed,S1_balanced,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8761.264025969778,9755.635686999081,5036.407345494061,1.032358,1.0323575229131896,4.770868105019588e-07,4.621331074123112e-05,79.68708339997102,1.9036358812215297,2.506187318741967e-07,24.021169199957512,1,0,0,8,2,real_solver:StdDE | archive=2 | init_best=1.032358 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__StdDE__seed02,main,hg,200,RC1_2_5,mixed,S1_balanced,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8094.4040152146235,9228.82027963242,4756.1605400851,0.96845,0.968449606153522,3.938464779862372e-07,4.0667714181035385e-05,78.84253260004334,1.8834605010010355,2.0910790418854696e-07,23.940791000030003,1,0,0,6,2,real_solver:StdDE | archive=2 | init_best=0.968450 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__StdDE__seed01,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8121.146081897819,9438.758253616672,4742.089680887258,0.98522,0.9852196931739569,3.06826043128261e-07,3.114289632044224e-05,78.7359257999342,1.880913782998428,1.63126053890221e-07,23.76373899995815,1,0,0,5,1,real_solver:StdDE | archive=1 | init_best=0.985220 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__StdDE__seed02,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8094.4040152146235,9228.82027963242,4624.6531762732275,0.968495,0.9684948781390398,1.2186096021160608e-07,1.2582507933608958e-05,79.12186019995715,1.8901333269989764,6.447215044088373e-08,24.83245949994307,1,0,0,4,1,real_solver:StdDE | archive=1 | init_best=0.968495 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__StdDE__seed01,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8423.282653272112,9686.964165128931,3074.0096170698134,1.015883,1.0158833895322534,0.0,0.0,80.02898699999787,1.9118035783332825,0.0,24.380232400028035,1,0,0,7,1,real_solver:StdDE | archive=1 | init_best=1.015883 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__StdDE__seed02,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,8396.698696340056,9554.021161998913,3022.8667498774444,1.00443,1.0044303190229729,0.0,0.0,80.3559733000584,1.9196149177236173,0.0,24.970701400074176,1,0,0,6,1,real_solver:StdDE | archive=1 | init_best=1.004430 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC2_2_1__S1_balanced__StdDE__seed01,main,hg,200,RC2_2_1,mixed,S1_balanced,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,7033.52235098179,12440.310711784152,6428.388822798952,1.120612,1.1206120706324223,0.0,0.0,66.1368828000268,1.5799366446673069,0.0,20.330497700022534,1,0,0,5,3,real_solver:StdDE | archive=3 | init_best=1.120612 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__StdDE__seed02,main,hg,200,RC2_2_1,mixed,S1_balanced,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6689.964689373281,13450.673826976486,6947.715304887934,1.159061,1.1590613051135108,0.0,0.0,67.29537170007825,1.607611657279647,0.0,20.166611000080593,1,0,0,5,4,real_solver:StdDE | archive=4 | init_best=1.159061 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__StdDE__seed01,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6730.332428326234,13063.94133248606,6565.4265782690045,1.141185,1.1387168209619067,0.0024681790380931545,0.21628211360061295,59.05557540000882,1.4107720790002107,0.0017495235940892093,17.532544899964705,1,0,0,5,4,real_solver:StdDE | archive=4 | init_best=1.141185 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__StdDE__seed02,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6690.199921910414,13450.99698232011,6763.849555280559,1.158955,1.1589551735374817,0.0,0.0,60.56960779998917,1.446940630777519,0.0,18.06785920006223,1,0,0,5,3,real_solver:StdDE | archive=3 | init_best=1.158955 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S3_mixed_fleet_arc__StdDE__seed01,main,hg,200,RC2_2_1,mixed,S3_mixed_fleet_arc,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6718.5873123016645,13009.236131204956,4126.305124049977,1.14003,1.1340058579517638,0.006024142048236314,0.5284196072240479,58.90041750005912,1.407065529168079,0.0042813514533314315,17.610490799997933,1,0,0,5,3,real_solver:StdDE | archive=3 | init_best=1.140030 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S3_mixed_fleet_arc__StdDE__seed02,main,hg,200,RC2_2_1,mixed,S3_mixed_fleet_arc,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6881.413572225917,13228.142128301894,4203.177728022156,1.158802,1.156613399913473,0.002188600086527215,0.18886747576611143,64.09695629996713,1.5312050671658815,0.001429331794583276,17.731512499973178,1,0,0,5,4,real_solver:StdDE | archive=4 | init_best=1.158802 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_5__S1_balanced__StdDE__seed01,main,hg,200,RC2_2_5,mixed,S1_balanced,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,5887.4890045071625,12569.138243508234,6501.072308023037,1.120969,1.1209692901222508,0.0,0.0,53.06761269993149,1.2677263033872521,0.0,15.625883599976078,1,0,0,7,5,real_solver:StdDE | archive=5 | init_best=1.120969 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_5.TXT
RC2_2_5__S1_balanced__StdDE__seed02,main,hg,200,RC2_2_5,mixed,S1_balanced,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6009.741523613007,12308.030333934188,6371.3136672924065,1.136048,1.1124658144116946,0.023582185588305382,2.075808908453286,57.81555569998454,1.3811493861662973,0.017074319276760674,15.584360100096092,1,0,0,6,2,real_solver:StdDE | archive=2 | init_best=1.136048 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_5.TXT
RC2_2_5__S2_peak_dirty__StdDE__seed01,main,hg,200,RC2_2_5,mixed,S2_peak_dirty,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,5818.462000261508,12746.915860784466,6428.517041575736,1.128493,1.128493194901529,0.0,0.0,50.49445019999985,1.2062563103333297,0.0,15.365516499965452,1,0,0,7,3,real_solver:StdDE | archive=3 | init_best=1.128493 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_5.TXT
RC2_2_5__S2_peak_dirty__StdDE__seed02,main,hg,200,RC2_2_5,mixed,S2_peak_dirty,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6009.741523613007,12308.030333934188,6213.734852308947,1.13665,1.1132074576683746,0.02344254233162535,2.062423994336458,50.49846660008188,1.2063522576686228,0.019432584622446875,14.925941900000907,1,0,0,6,2,real_solver:StdDE | archive=2 | init_best=1.136650 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_5.TXT
RC2_2_5__S3_mixed_fleet_arc__StdDE__seed01,main,hg,200,RC2_2_5,mixed,S3_mixed_fleet_arc,StdDE,1,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,6125.617403810846,12615.669117390338,4018.643125364622,1.086335,1.0856502566613526,0.0006847433386474311,0.06303242909852219,49.301556600024924,1.1777594076672622,0.0005813949217384499,14.358334799995646,1,0,0,6,5,real_solver:StdDE | archive=5 | init_best=1.086335 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_5.TXT
RC2_2_5__S3_mixed_fleet_arc__StdDE__seed02,main,hg,200,RC2_2_5,mixed,S3_mixed_fleet_arc,StdDE,2,medium,12,1,1,0.0,0.0,0.0,0.0,0.0,5813.958734000351,12969.55722550071,4116.256809572494,1.085946,1.085945559669795,4.403302051869673e-07,4.054807561213608e-05,52.689306299900636,1.2586889838309596,3.4983241360131194e-07,15.262082100030966,1,0,0,4,2,real_solver:StdDE | archive=2 | init_best=1.085946 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_5.TXT
